2025-07-29 04:11:20,816 - INFO - WandB run initialized: Llama-3.1-8B_20250729_041118 (ID: fea3999e)
2025-07-29 04:12:39,855 - WARNING - Overwriting default num_fewshot of kmmlu_machine_design_and_manufacturing from None to 5
2025-07-29 04:12:39,855 - WARNING - Overwriting default num_fewshot of kmmlu_aviation_engineering_and_maintenance from None to 5
2025-07-29 04:12:39,855 - WARNING - Overwriting default num_fewshot of kmmlu_korean_history from None to 5
2025-07-29 04:12:39,856 - WARNING - Overwriting default num_fewshot of kmmlu_taxation from None to 5
2025-07-29 04:12:39,856 - WARNING - Overwriting default num_fewshot of kmmlu_management from None to 5
2025-07-29 04:12:39,856 - WARNING - Overwriting default num_fewshot of kmmlu_accounting from None to 5
2025-07-29 04:12:39,856 - WARNING - Overwriting default num_fewshot of kmmlu_criminal_law from None to 5
2025-07-29 04:12:39,856 - WARNING - Overwriting default num_fewshot of kmmlu_law from None to 5
2025-07-29 04:12:39,856 - WARNING - Overwriting default num_fewshot of kmmlu_psychology from None to 5
2025-07-29 04:12:39,856 - WARNING - Overwriting default num_fewshot of kmmlu_political_science_and_sociology from None to 5
2025-07-29 04:12:39,856 - WARNING - Overwriting default num_fewshot of kmmlu_economics from None to 5
2025-07-29 04:12:39,857 - WARNING - Overwriting default num_fewshot of kmmlu_social_welfare from None to 5
2025-07-29 04:12:39,857 - WARNING - Overwriting default num_fewshot of kmmlu_education from None to 5
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.21it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.26it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.62it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.90it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 300/300 [00:01<00:00, 170.29it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.91it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.46it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 161.89it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.01it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 600/600 [00:03<00:00, 170.09it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.94it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.83it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.21it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.67it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 200/200 [00:01<00:00, 168.40it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.01it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.57it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 171.65it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.72it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 171.73it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 160.14it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.22it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.21it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.99it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.59it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.95it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.44it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 600/600 [00:03<00:00, 171.01it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.85it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.76it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.55it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 160.19it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.74it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.89it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.50it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 200/200 [00:01<00:00, 169.63it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.05it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.05it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 200/200 [00:01<00:00, 169.30it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.13it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.50it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 300/300 [00:01<00:00, 168.91it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 130/130 [00:00<00:00, 168.73it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.69it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.15it/s]
Running loglikelihood requests: 100%|███████████████████████████████████████████████████████████████████████████████████████| 140120/140120 [36:37<00:00, 63.77it/s]
2025-07-29 04:58:06,868 - INFO - Llama-3.1-8B_harness_1: Successfully completed task 'kmmlu' with 50 subtasks
2025-07-29 04:58:07,099 - INFO -
============================================================
2025-07-29 04:58:07,100 - INFO - Task 'kmmlu' Results:
2025-07-29 04:58:07,100 - INFO - ============================================================
2025-07-29 04:58:07,100 - INFO -   kmmlu:
2025-07-29 04:58:07,100 - INFO -     - accuracy: 0.4057
2025-07-29 04:58:07,100 - INFO -   kmmlu_applied_science:
2025-07-29 04:58:07,100 - INFO -     - accuracy: 0.3810
2025-07-29 04:58:07,100 - INFO -   kmmlu_aviation_engineering_and_maintenance:
2025-07-29 04:58:07,101 - INFO -     - accuracy: 0.3570
2025-07-29 04:58:07,101 - INFO -   kmmlu_electronics_engineering:
2025-07-29 04:58:07,102 - INFO -     - accuracy: 0.4710
2025-07-29 04:58:07,102 - INFO -   kmmlu_energy_management:
2025-07-29 04:58:07,102 - INFO -     - accuracy: 0.3110
2025-07-29 04:58:07,102 - INFO -   kmmlu_environmental_science:
2025-07-29 04:58:07,102 - INFO -     - accuracy: 0.2930
2025-07-29 04:58:07,102 - INFO -   kmmlu_gas_technology_and_engineering:
2025-07-29 04:58:07,102 - INFO -     - accuracy: 0.2980
2025-07-29 04:58:07,103 - INFO -   kmmlu_geomatics:
2025-07-29 04:58:07,103 - INFO -     - accuracy: 0.3730
2025-07-29 04:58:07,103 - INFO -   kmmlu_industrial_engineer:
2025-07-29 04:58:07,103 - INFO -     - accuracy: 0.4020
2025-07-29 04:58:07,103 - INFO -   kmmlu_machine_design_and_manufacturing:
2025-07-29 04:58:07,103 - INFO -     - accuracy: 0.4080
2025-07-29 04:58:07,103 - INFO -   kmmlu_maritime_engineering:
2025-07-29 04:58:07,103 - INFO -     - accuracy: 0.4167
2025-07-29 04:58:07,103 - INFO -   kmmlu_nondestructive_testing:
2025-07-29 04:58:07,104 - INFO -     - accuracy: 0.3940
2025-07-29 04:58:07,104 - INFO -   kmmlu_railway_and_automotive_engineering:
2025-07-29 04:58:07,104 - INFO -     - accuracy: 0.3420
2025-07-29 04:58:07,104 - INFO -   kmmlu_telecommunications_and_wireless_technology:
2025-07-29 04:58:07,104 - INFO -     - accuracy: 0.5210
2025-07-29 04:58:07,104 - INFO -   kmmlu_humss:
2025-07-29 04:58:07,104 - INFO -     - accuracy: 0.4117
2025-07-29 04:58:07,104 - INFO -   kmmlu_accounting:
2025-07-29 04:58:07,104 - INFO -     - accuracy: 0.3500
2025-07-29 04:58:07,105 - INFO -   kmmlu_criminal_law:
2025-07-29 04:58:07,105 - INFO -     - accuracy: 0.2750
2025-07-29 04:58:07,105 - INFO -   kmmlu_economics:
2025-07-29 04:58:07,105 - INFO -     - accuracy: 0.4462
2025-07-29 04:58:07,105 - INFO -   kmmlu_education:
2025-07-29 04:58:07,105 - INFO -     - accuracy: 0.5300
2025-07-29 04:58:07,105 - INFO -   kmmlu_korean_history:
2025-07-29 04:58:07,105 - INFO -     - accuracy: 0.3100
2025-07-29 04:58:07,105 - INFO -   kmmlu_law:
2025-07-29 04:58:07,106 - INFO -     - accuracy: 0.3770
2025-07-29 04:58:07,106 - INFO -   kmmlu_management:
2025-07-29 04:58:07,106 - INFO -     - accuracy: 0.4790
2025-07-29 04:58:07,106 - INFO -   kmmlu_political_science_and_sociology:
2025-07-29 04:58:07,106 - INFO -     - accuracy: 0.4367
2025-07-29 04:58:07,106 - INFO -   kmmlu_psychology:
2025-07-29 04:58:07,106 - INFO -     - accuracy: 0.3610
2025-07-29 04:58:07,106 - INFO -   kmmlu_social_welfare:
2025-07-29 04:58:07,106 - INFO -     - accuracy: 0.4680
2025-07-29 04:58:07,107 - INFO -   kmmlu_taxation:
2025-07-29 04:58:07,107 - INFO -     - accuracy: 0.3200
2025-07-29 04:58:07,107 - INFO -   kmmlu_other:
2025-07-29 04:58:07,107 - INFO -     - accuracy: 0.4060
2025-07-29 04:58:07,107 - INFO -   kmmlu_agricultural_sciences:
2025-07-29 04:58:07,107 - INFO -     - accuracy: 0.3160
2025-07-29 04:58:07,107 - INFO -   kmmlu_construction:
2025-07-29 04:58:07,107 - INFO -     - accuracy: 0.3390
2025-07-29 04:58:07,107 - INFO -   kmmlu_fashion:
2025-07-29 04:58:07,108 - INFO -     - accuracy: 0.4240
2025-07-29 04:58:07,108 - INFO -   kmmlu_food_processing:
2025-07-29 04:58:07,108 - INFO -     - accuracy: 0.3490
2025-07-29 04:58:07,108 - INFO -   kmmlu_health:
2025-07-29 04:58:07,108 - INFO -     - accuracy: 0.5200
2025-07-29 04:58:07,108 - INFO -   kmmlu_interior_architecture_and_design:
2025-07-29 04:58:07,108 - INFO -     - accuracy: 0.4630
2025-07-29 04:58:07,108 - INFO -   kmmlu_marketing:
2025-07-29 04:58:07,108 - INFO -     - accuracy: 0.7020
2025-07-29 04:58:07,109 - INFO -   kmmlu_patent:
2025-07-29 04:58:07,109 - INFO -     - accuracy: 0.4200
2025-07-29 04:58:07,109 - INFO -   kmmlu_public_safety:
2025-07-29 04:58:07,109 - INFO -     - accuracy: 0.3240
2025-07-29 04:58:07,109 - INFO -   kmmlu_real_estate:
2025-07-29 04:58:07,109 - INFO -     - accuracy: 0.3900
2025-07-29 04:58:07,109 - INFO -   kmmlu_refrigerating_machinery:
2025-07-29 04:58:07,109 - INFO -     - accuracy: 0.3210
2025-07-29 04:58:07,109 - INFO -   kmmlu_stem:
2025-07-29 04:58:07,110 - INFO -     - accuracy: 0.4312
2025-07-29 04:58:07,110 - INFO -   kmmlu_biology:
2025-07-29 04:58:07,110 - INFO -     - accuracy: 0.3470
2025-07-29 04:58:07,110 - INFO -   kmmlu_chemical_engineering:
2025-07-29 04:58:07,110 - INFO -     - accuracy: 0.3980
2025-07-29 04:58:07,110 - INFO -   kmmlu_chemistry:
2025-07-29 04:58:07,110 - INFO -     - accuracy: 0.4267
2025-07-29 04:58:07,110 - INFO -   kmmlu_civil_engineering:
2025-07-29 04:58:07,110 - INFO -     - accuracy: 0.4000
2025-07-29 04:58:07,111 - INFO -   kmmlu_computer_science:
2025-07-29 04:58:07,111 - INFO -     - accuracy: 0.6690
2025-07-29 04:58:07,111 - INFO -   kmmlu_ecology:
2025-07-29 04:58:07,111 - INFO -     - accuracy: 0.4020
2025-07-29 04:58:07,111 - INFO -   kmmlu_electrical_engineering:
2025-07-29 04:58:07,111 - INFO -     - accuracy: 0.3210
2025-07-29 04:58:07,111 - INFO -   kmmlu_information_technology:
2025-07-29 04:58:07,111 - INFO -     - accuracy: 0.6390
2025-07-29 04:58:07,111 - INFO -   kmmlu_materials_engineering:
2025-07-29 04:58:07,112 - INFO -     - accuracy: 0.4070
2025-07-29 04:58:07,112 - INFO -   kmmlu_math:
2025-07-29 04:58:07,112 - INFO -     - accuracy: 0.2700
2025-07-29 04:58:07,112 - INFO -   kmmlu_mechanical_engineering:
2025-07-29 04:58:07,112 - INFO -     - accuracy: 0.3490
2025-07-29 04:58:07,112 - INFO - ============================================================

2025-07-29 04:58:07,151 - INFO - Llama-3.1-8B_harness_1: Processing task 2/10: kmmlu_hard
2025-07-29 04:58:07,152 - INFO - Llama-3.1-8B_harness_1: Task 'kmmlu_hard' will use num_fewshot=5
2025-07-29 04:58:07,279 - INFO - Llama-3.1-8B_harness_1: Evaluating task 'kmmlu_hard' with num_fewshot=5
2025-07-29 04:58:07,280 - WARNING - generation_kwargs: {'max_gen_toks': 256} specified through cli, these settings will update set parameters in yaml tasks. Ensure 'do_sample=True' for non-greedy decoding!
Loading checkpoint shards: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████| 4/4 [00:02<00:00,  1.41it/s]
2025-07-29 04:59:27,100 - WARNING - Overwriting default num_fewshot of kmmlu_hard_electrical_engineering from None to 5
2025-07-29 04:59:27,101 - WARNING - Overwriting default num_fewshot of kmmlu_hard_mechanical_engineering from None to 5
2025-07-29 04:59:27,101 - WARNING - Overwriting default num_fewshot of kmmlu_hard_information_technology from None to 5
2025-07-29 04:59:27,101 - WARNING - Overwriting default num_fewshot of kmmlu_hard_civil_engineering from None to 5
2025-07-29 04:59:27,101 - WARNING - Overwriting default num_fewshot of kmmlu_hard_biology from None to 5
2025-07-29 04:59:27,101 - WARNING - Overwriting default num_fewshot of kmmlu_hard_chemical_engineering from None to 5
2025-07-29 04:59:27,101 - WARNING - Overwriting default num_fewshot of kmmlu_hard_chemistry from None to 5
2025-07-29 04:59:27,101 - WARNING - Overwriting default num_fewshot of kmmlu_hard_computer_science from None to 5
2025-07-29 04:59:27,101 - WARNING - Overwriting default num_fewshot of kmmlu_hard_materials_engineering from None to 5
2025-07-29 04:59:27,102 - WARNING - Overwriting default num_fewshot of kmmlu_hard_math from None to 5
2025-07-29 04:59:27,102 - WARNING - Overwriting default num_fewshot of kmmlu_hard_ecology from None to 5
2025-07-29 04:59:27,102 - WARNING - Overwriting default num_fewshot of kmmlu_hard_agricultural_sciences from None to 5
2025-07-29 04:59:27,102 - WARNING - Overwriting default num_fewshot of kmmlu_hard_health from None to 5
2025-07-29 04:59:27,102 - WARNING - Overwriting default num_fewshot of kmmlu_hard_construction from None to 5
2025-07-29 04:59:27,102 - WARNING - Overwriting default num_fewshot of kmmlu_hard_refrigerating_machinery from None to 5
2025-07-29 04:59:27,102 - WARNING - Overwriting default num_fewshot of kmmlu_hard_patent from None to 5
2025-07-29 04:59:27,102 - WARNING - Overwriting default num_fewshot of kmmlu_hard_fashion from None to 5
2025-07-29 04:59:27,102 - WARNING - Overwriting default num_fewshot of kmmlu_hard_real_estate from None to 5
2025-07-29 04:59:27,102 - WARNING - Overwriting default num_fewshot of kmmlu_hard_interior_architecture_and_design from None to 5
2025-07-29 04:59:27,102 - WARNING - Overwriting default num_fewshot of kmmlu_hard_public_safety from None to 5
2025-07-29 04:59:27,103 - WARNING - Overwriting default num_fewshot of kmmlu_hard_marketing from None to 5
2025-07-29 04:59:27,103 - WARNING - Overwriting default num_fewshot of kmmlu_hard_food_processing from None to 5
2025-07-29 04:59:27,103 - WARNING - Overwriting default num_fewshot of kmmlu_hard_railway_and_automotive_engineering from None to 5
2025-07-29 04:59:27,103 - WARNING - Overwriting default num_fewshot of kmmlu_hard_energy_management from None to 5
2025-07-29 04:59:27,103 - WARNING - Overwriting default num_fewshot of kmmlu_hard_geomatics from None to 5
2025-07-29 04:59:27,103 - WARNING - Overwriting default num_fewshot of kmmlu_hard_aviation_engineering_and_maintenance from None to 5
2025-07-29 04:59:27,103 - WARNING - Overwriting default num_fewshot of kmmlu_hard_maritime_engineering from None to 5
2025-07-29 04:59:27,103 - WARNING - Overwriting default num_fewshot of kmmlu_hard_telecommunications_and_wireless_technology from None to 5
2025-07-29 04:59:27,103 - WARNING - Overwriting default num_fewshot of kmmlu_hard_gas_technology_and_engineering from None to 5
2025-07-29 04:59:27,103 - WARNING - Overwriting default num_fewshot of kmmlu_hard_electronics_engineering from None to 5
2025-07-29 04:59:27,103 - WARNING - Overwriting default num_fewshot of kmmlu_hard_machine_design_and_manufacturing from None to 5
2025-07-29 04:59:27,104 - WARNING - Overwriting default num_fewshot of kmmlu_hard_nondestructive_testing from None to 5
2025-07-29 04:59:27,104 - WARNING - Overwriting default num_fewshot of kmmlu_hard_environmental_science from None to 5
2025-07-29 04:59:27,104 - WARNING - Overwriting default num_fewshot of kmmlu_hard_industrial_engineer from None to 5
2025-07-29 04:59:27,104 - WARNING - Overwriting default num_fewshot of kmmlu_hard_law from None to 5
2025-07-29 04:59:27,104 - WARNING - Overwriting default num_fewshot of kmmlu_hard_management from None to 5
2025-07-29 04:59:27,104 - WARNING - Overwriting default num_fewshot of kmmlu_hard_psychology from None to 5
2025-07-29 04:59:27,104 - WARNING - Overwriting default num_fewshot of kmmlu_hard_education from None to 5
2025-07-29 04:59:27,104 - WARNING - Overwriting default num_fewshot of kmmlu_hard_taxation from None to 5
2025-07-29 04:59:27,104 - WARNING - Overwriting default num_fewshot of kmmlu_hard_accounting from None to 5
2025-07-29 04:59:27,104 - WARNING - Overwriting default num_fewshot of kmmlu_hard_social_welfare from None to 5
2025-07-29 04:59:27,104 - WARNING - Overwriting default num_fewshot of kmmlu_hard_political_science_and_sociology from None to 5
2025-07-29 04:59:27,105 - WARNING - Overwriting default num_fewshot of kmmlu_hard_criminal_law from None to 5
2025-07-29 04:59:27,105 - WARNING - Overwriting default num_fewshot of kmmlu_hard_economics from None to 5
2025-07-29 04:59:27,105 - WARNING - Overwriting default num_fewshot of kmmlu_hard_korean_history from None to 5
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.65it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.54it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.81it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.00it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.38it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.42it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.62it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.12it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.63it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.53it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.81it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.53it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 23/23 [00:00<00:00, 170.61it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.61it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.58it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 51/51 [00:00<00:00, 170.46it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.61it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 89/89 [00:00<00:00, 170.22it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.38it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.66it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.58it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.20it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 147.14it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.16it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.21it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.89it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.73it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.56it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.25it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.49it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.07it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.16it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.73it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.89it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.30it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.53it/s]
