2025-07-30 05:14:43,324 - INFO - WandB run initialized: gemma-3-12b-it_20250730_051441 (ID: 8a9e3e52)
2025-07-30 05:16:21,308 - WARNING - Overwriting default num_fewshot of kmmlu_mechanical_engineering from None to 5
2025-07-30 05:16:21,308 - WARNING - Overwriting default num_fewshot of kmmlu_information_technology from None to 5
2025-07-30 05:16:21,308 - WARNING - Overwriting default num_fewshot of kmmlu_chemistry from None to 5
2025-07-30 05:16:21,308 - WARNING - Overwriting default num_fewshot of kmmlu_computer_science from None to 5
2025-07-30 05:16:21,308 - WARNING - Overwriting default num_fewshot of kmmlu_agricultural_sciences from None to 5
2025-07-30 05:16:21,308 - WARNING - Overwriting default num_fewshot of kmmlu_patent from None to 5
2025-07-30 05:16:21,308 - WARNING - Overwriting default num_fewshot of kmmlu_interior_architecture_and_design from None to 5
2025-07-30 05:16:21,308 - WARNING - Overwriting default num_fewshot of kmmlu_real_estate from None to 5
2025-07-30 05:16:21,308 - WARNING - Overwriting default num_fewshot of kmmlu_food_processing from None to 5
2025-07-30 05:16:21,308 - WARNING - Overwriting default num_fewshot of kmmlu_public_safety from None to 5
2025-07-30 05:16:21,309 - WARNING - Overwriting default num_fewshot of kmmlu_refrigerating_machinery from None to 5
2025-07-30 05:16:21,309 - WARNING - Overwriting default num_fewshot of kmmlu_health from None to 5
2025-07-30 05:16:21,309 - WARNING - Overwriting default num_fewshot of kmmlu_marketing from None to 5
2025-07-30 05:16:21,309 - WARNING - Overwriting default num_fewshot of kmmlu_fashion from None to 5
2025-07-30 05:16:21,309 - WARNING - Overwriting default num_fewshot of kmmlu_construction from None to 5
2025-07-30 05:16:21,309 - WARNING - Overwriting default num_fewshot of kmmlu_environmental_science from None to 5
2025-07-30 05:16:21,309 - WARNING - Overwriting default num_fewshot of kmmlu_electronics_engineering from None to 5
2025-07-30 05:16:21,309 - WARNING - Overwriting default num_fewshot of kmmlu_industrial_engineer from None to 5
2025-07-30 05:16:21,309 - WARNING - Overwriting default num_fewshot of kmmlu_geomatics from None to 5
2025-07-30 05:16:21,309 - WARNING - Overwriting default num_fewshot of kmmlu_railway_and_automotive_engineering from None to 5
2025-07-30 05:16:21,309 - WARNING - Overwriting default num_fewshot of kmmlu_maritime_engineering from None to 5
2025-07-30 05:16:21,310 - WARNING - Overwriting default num_fewshot of kmmlu_nondestructive_testing from None to 5
2025-07-30 05:16:21,310 - WARNING - Overwriting default num_fewshot of kmmlu_energy_management from None to 5
2025-07-30 05:16:21,310 - WARNING - Overwriting default num_fewshot of kmmlu_telecommunications_and_wireless_technology from None to 5
2025-07-30 05:16:21,310 - WARNING - Overwriting default num_fewshot of kmmlu_gas_technology_and_engineering from None to 5
2025-07-30 05:16:21,310 - WARNING - Overwriting default num_fewshot of kmmlu_machine_design_and_manufacturing from None to 5
2025-07-30 05:16:21,310 - WARNING - Overwriting default num_fewshot of kmmlu_aviation_engineering_and_maintenance from None to 5
2025-07-30 05:16:21,310 - WARNING - Overwriting default num_fewshot of kmmlu_korean_history from None to 5
2025-07-30 05:16:21,310 - WARNING - Overwriting default num_fewshot of kmmlu_taxation from None to 5
2025-07-30 05:16:21,310 - WARNING - Overwriting default num_fewshot of kmmlu_management from None to 5
2025-07-30 05:16:21,310 - WARNING - Overwriting default num_fewshot of kmmlu_accounting from None to 5
2025-07-30 05:16:21,310 - WARNING - Overwriting default num_fewshot of kmmlu_criminal_law from None to 5
2025-07-30 05:16:21,311 - WARNING - Overwriting default num_fewshot of kmmlu_law from None to 5
2025-07-30 05:16:21,311 - WARNING - Overwriting default num_fewshot of kmmlu_psychology from None to 5
2025-07-30 05:16:21,311 - WARNING - Overwriting default num_fewshot of kmmlu_political_science_and_sociology from None to 5
2025-07-30 05:16:21,311 - WARNING - Overwriting default num_fewshot of kmmlu_economics from None to 5
2025-07-30 05:16:21,311 - WARNING - Overwriting default num_fewshot of kmmlu_social_welfare from None to 5
2025-07-30 05:16:21,311 - WARNING - Overwriting default num_fewshot of kmmlu_education from None to 5
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 162.38it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 162.55it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 164.72it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 165.51it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 300/300 [00:01<00:00, 165.74it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 165.80it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 156.84it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 165.07it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 166.49it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 600/600 [00:03<00:00, 166.42it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 167.11it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 157.03it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 165.93it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 167.48it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 200/200 [00:01<00:00, 167.09it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.09it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.83it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.14it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.37it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.05it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 159.20it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.92it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.59it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.39it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.80it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.76it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.01it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 600/600 [00:03<00:00, 167.62it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.38it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.35it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.61it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.31it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.36it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.66it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.90it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 200/200 [00:01<00:00, 168.41it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 156.12it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.96it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 200/200 [00:01<00:00, 168.03it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.93it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.43it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 300/300 [00:01<00:00, 168.77it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 130/130 [00:00<00:00, 170.13it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.30it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.11it/s]
Running loglikelihood requests:   0%|                                                                                                    | 0/140120 [00:00<?, ?it/s]/home/gwlee/miniconda3/envs/science/lib/python3.10/site-packages/bitsandbytes/autograd/_functions.py:185: UserWarning: MatMul8bitLt: inputs will be cast from torch.bfloat16 to float16 during quantization
  warnings.warn(f"MatMul8bitLt: inputs will be cast from {A.dtype} to float16 during quantization")
Running loglikelihood requests: 100%|█████████████████████████████████████████████████████████████████████████████████████| 140120/140120 [3:42:40<00:00, 10.49it/s]
2025-07-30 09:06:25,546 - INFO - gemma-3-12b-it_harness_3: Successfully completed task 'kmmlu' with 50 subtasks
2025-07-30 09:06:25,806 - INFO -
============================================================
2025-07-30 09:06:25,806 - INFO - Task 'kmmlu' Results:
2025-07-30 09:06:25,806 - INFO - ============================================================
2025-07-30 09:06:25,806 - INFO -   kmmlu:
2025-07-30 09:06:25,807 - INFO -     - accuracy: 0.4890
2025-07-30 09:06:25,807 - INFO -   kmmlu_applied_science:
2025-07-30 09:06:25,807 - INFO -     - accuracy: 0.4602
2025-07-30 09:06:25,807 - INFO -   kmmlu_aviation_engineering_and_maintenance:
2025-07-30 09:06:25,807 - INFO -     - accuracy: 0.4940
2025-07-30 09:06:25,807 - INFO -   kmmlu_electronics_engineering:
2025-07-30 09:06:25,807 - INFO -     - accuracy: 0.5520
2025-07-30 09:06:25,808 - INFO -   kmmlu_energy_management:
2025-07-30 09:06:25,808 - INFO -     - accuracy: 0.3530
2025-07-30 09:06:25,808 - INFO -   kmmlu_environmental_science:
2025-07-30 09:06:25,808 - INFO -     - accuracy: 0.3820
2025-07-30 09:06:25,808 - INFO -   kmmlu_gas_technology_and_engineering:
2025-07-30 09:06:25,808 - INFO -     - accuracy: 0.3890
2025-07-30 09:06:25,808 - INFO -   kmmlu_geomatics:
2025-07-30 09:06:25,808 - INFO -     - accuracy: 0.4190
2025-07-30 09:06:25,809 - INFO -   kmmlu_industrial_engineer:
2025-07-30 09:06:25,809 - INFO -     - accuracy: 0.4500
2025-07-30 09:06:25,809 - INFO -   kmmlu_machine_design_and_manufacturing:
2025-07-30 09:06:25,809 - INFO -     - accuracy: 0.4990
2025-07-30 09:06:25,809 - INFO -   kmmlu_maritime_engineering:
2025-07-30 09:06:25,809 - INFO -     - accuracy: 0.5133
2025-07-30 09:06:25,809 - INFO -   kmmlu_nondestructive_testing:
2025-07-30 09:06:25,809 - INFO -     - accuracy: 0.4960
2025-07-30 09:06:25,809 - INFO -   kmmlu_railway_and_automotive_engineering:
2025-07-30 09:06:25,810 - INFO -     - accuracy: 0.3960
2025-07-30 09:06:25,810 - INFO -   kmmlu_telecommunications_and_wireless_technology:
2025-07-30 09:06:25,810 - INFO -     - accuracy: 0.6000
2025-07-30 09:06:25,810 - INFO -   kmmlu_humss:
2025-07-30 09:06:25,810 - INFO -     - accuracy: 0.5296
2025-07-30 09:06:25,810 - INFO -   kmmlu_accounting:
2025-07-30 09:06:25,810 - INFO -     - accuracy: 0.4700
2025-07-30 09:06:25,810 - INFO -   kmmlu_criminal_law:
2025-07-30 09:06:25,810 - INFO -     - accuracy: 0.3800
2025-07-30 09:06:25,811 - INFO -   kmmlu_economics:
2025-07-30 09:06:25,811 - INFO -     - accuracy: 0.5923
2025-07-30 09:06:25,811 - INFO -   kmmlu_education:
2025-07-30 09:06:25,811 - INFO -     - accuracy: 0.6700
2025-07-30 09:06:25,811 - INFO -   kmmlu_korean_history:
2025-07-30 09:06:25,811 - INFO -     - accuracy: 0.3700
2025-07-30 09:06:25,811 - INFO -   kmmlu_law:
2025-07-30 09:06:25,811 - INFO -     - accuracy: 0.4700
2025-07-30 09:06:25,811 - INFO -   kmmlu_management:
2025-07-30 09:06:25,811 - INFO -     - accuracy: 0.5890
2025-07-30 09:06:25,812 - INFO -   kmmlu_political_science_and_sociology:
2025-07-30 09:06:25,812 - INFO -     - accuracy: 0.6233
2025-07-30 09:06:25,812 - INFO -   kmmlu_psychology:
2025-07-30 09:06:25,812 - INFO -     - accuracy: 0.4750
2025-07-30 09:06:25,812 - INFO -   kmmlu_social_welfare:
2025-07-30 09:06:25,812 - INFO -     - accuracy: 0.6130
2025-07-30 09:06:25,812 - INFO -   kmmlu_taxation:
2025-07-30 09:06:25,812 - INFO -     - accuracy: 0.3950
2025-07-30 09:06:25,812 - INFO -   kmmlu_other:
2025-07-30 09:06:25,813 - INFO -     - accuracy: 0.4862
2025-07-30 09:06:25,813 - INFO -   kmmlu_agricultural_sciences:
2025-07-30 09:06:25,813 - INFO -     - accuracy: 0.4000
2025-07-30 09:06:25,813 - INFO -   kmmlu_construction:
2025-07-30 09:06:25,813 - INFO -     - accuracy: 0.3620
2025-07-30 09:06:25,813 - INFO -   kmmlu_fashion:
2025-07-30 09:06:25,813 - INFO -     - accuracy: 0.5060
2025-07-30 09:06:25,813 - INFO -   kmmlu_food_processing:
2025-07-30 09:06:25,813 - INFO -     - accuracy: 0.4500
2025-07-30 09:06:25,813 - INFO -   kmmlu_health:
2025-07-30 09:06:25,814 - INFO -     - accuracy: 0.6700
2025-07-30 09:06:25,814 - INFO -   kmmlu_interior_architecture_and_design:
2025-07-30 09:06:25,814 - INFO -     - accuracy: 0.5950
2025-07-30 09:06:25,814 - INFO -   kmmlu_marketing:
2025-07-30 09:06:25,814 - INFO -     - accuracy: 0.7870
2025-07-30 09:06:25,814 - INFO -   kmmlu_patent:
2025-07-30 09:06:25,814 - INFO -     - accuracy: 0.3800
2025-07-30 09:06:25,814 - INFO -   kmmlu_public_safety:
2025-07-30 09:06:25,814 - INFO -     - accuracy: 0.3940
2025-07-30 09:06:25,815 - INFO -   kmmlu_real_estate:
2025-07-30 09:06:25,815 - INFO -     - accuracy: 0.4600
2025-07-30 09:06:25,815 - INFO -   kmmlu_refrigerating_machinery:
2025-07-30 09:06:25,815 - INFO -     - accuracy: 0.3930
2025-07-30 09:06:25,815 - INFO -   kmmlu_stem:
2025-07-30 09:06:25,815 - INFO -     - accuracy: 0.5040
2025-07-30 09:06:25,815 - INFO -   kmmlu_biology:
2025-07-30 09:06:25,815 - INFO -     - accuracy: 0.4360
2025-07-30 09:06:25,815 - INFO -   kmmlu_chemical_engineering:
2025-07-30 09:06:25,815 - INFO -     - accuracy: 0.5060
2025-07-30 09:06:25,816 - INFO -   kmmlu_chemistry:
2025-07-30 09:06:25,816 - INFO -     - accuracy: 0.5517
2025-07-30 09:06:25,816 - INFO -   kmmlu_civil_engineering:
2025-07-30 09:06:25,816 - INFO -     - accuracy: 0.4030
2025-07-30 09:06:25,816 - INFO -   kmmlu_computer_science:
2025-07-30 09:06:25,816 - INFO -     - accuracy: 0.7130
2025-07-30 09:06:25,816 - INFO -   kmmlu_ecology:
2025-07-30 09:06:25,816 - INFO -     - accuracy: 0.5270
2025-07-30 09:06:25,816 - INFO -   kmmlu_electrical_engineering:
2025-07-30 09:06:25,817 - INFO -     - accuracy: 0.3520
2025-07-30 09:06:25,817 - INFO -   kmmlu_information_technology:
2025-07-30 09:06:25,817 - INFO -     - accuracy: 0.7080
2025-07-30 09:06:25,817 - INFO -   kmmlu_materials_engineering:
2025-07-30 09:06:25,817 - INFO -     - accuracy: 0.5140
2025-07-30 09:06:25,817 - INFO -   kmmlu_math:
2025-07-30 09:06:25,817 - INFO -     - accuracy: 0.3100
2025-07-30 09:06:25,817 - INFO -   kmmlu_mechanical_engineering:
2025-07-30 09:06:25,817 - INFO -     - accuracy: 0.4070
2025-07-30 09:06:25,818 - INFO - ============================================================

2025-07-30 09:06:25,831 - INFO - gemma-3-12b-it_harness_3: Processing task 2/10: kmmlu_hard
2025-07-30 09:06:25,846 - INFO - gemma-3-12b-it_harness_3: Task 'kmmlu_hard' will use num_fewshot=5
2025-07-30 09:06:25,972 - INFO - gemma-3-12b-it_harness_3: Evaluating task 'kmmlu_hard' with num_fewshot=5
2025-07-30 09:06:25,972 - WARNING - generation_kwargs: {'max_gen_toks': 256} specified through cli, these settings will update set parameters in yaml tasks. Ensure 'do_sample=True' for non-greedy decoding!
2025-07-30 09:07:40,624 - WARNING - Overwriting default num_fewshot of kmmlu_hard_electrical_engineering from None to 5
2025-07-30 09:07:40,624 - WARNING - Overwriting default num_fewshot of kmmlu_hard_mechanical_engineering from None to 5
2025-07-30 09:07:40,624 - WARNING - Overwriting default num_fewshot of kmmlu_hard_information_technology from None to 5
2025-07-30 09:07:40,625 - WARNING - Overwriting default num_fewshot of kmmlu_hard_civil_engineering from None to 5
2025-07-30 09:07:40,625 - WARNING - Overwriting default num_fewshot of kmmlu_hard_biology from None to 5
2025-07-30 09:07:40,625 - WARNING - Overwriting default num_fewshot of kmmlu_hard_chemical_engineering from None to 5
2025-07-30 09:07:40,625 - WARNING - Overwriting default num_fewshot of kmmlu_hard_chemistry from None to 5
2025-07-30 09:07:40,625 - WARNING - Overwriting default num_fewshot of kmmlu_hard_computer_science from None to 5
2025-07-30 09:07:40,625 - WARNING - Overwriting default num_fewshot of kmmlu_hard_materials_engineering from None to 5
2025-07-30 09:07:40,625 - WARNING - Overwriting default num_fewshot of kmmlu_hard_math from None to 5
2025-07-30 09:07:40,625 - WARNING - Overwriting default num_fewshot of kmmlu_hard_ecology from None to 5
2025-07-30 09:07:40,625 - WARNING - Overwriting default num_fewshot of kmmlu_hard_agricultural_sciences from None to 5
2025-07-30 09:07:40,625 - WARNING - Overwriting default num_fewshot of kmmlu_hard_health from None to 5
2025-07-30 09:07:40,625 - WARNING - Overwriting default num_fewshot of kmmlu_hard_construction from None to 5
2025-07-30 09:07:40,626 - WARNING - Overwriting default num_fewshot of kmmlu_hard_refrigerating_machinery from None to 5
2025-07-30 09:07:40,626 - WARNING - Overwriting default num_fewshot of kmmlu_hard_patent from None to 5
2025-07-30 09:07:40,626 - WARNING - Overwriting default num_fewshot of kmmlu_hard_fashion from None to 5
2025-07-30 09:07:40,626 - WARNING - Overwriting default num_fewshot of kmmlu_hard_real_estate from None to 5
2025-07-30 09:07:40,626 - WARNING - Overwriting default num_fewshot of kmmlu_hard_interior_architecture_and_design from None to 5
2025-07-30 09:07:40,626 - WARNING - Overwriting default num_fewshot of kmmlu_hard_public_safety from None to 5
2025-07-30 09:07:40,626 - WARNING - Overwriting default num_fewshot of kmmlu_hard_marketing from None to 5
2025-07-30 09:07:40,626 - WARNING - Overwriting default num_fewshot of kmmlu_hard_food_processing from None to 5
2025-07-30 09:07:40,626 - WARNING - Overwriting default num_fewshot of kmmlu_hard_railway_and_automotive_engineering from None to 5
2025-07-30 09:07:40,626 - WARNING - Overwriting default num_fewshot of kmmlu_hard_energy_management from None to 5
2025-07-30 09:07:40,626 - WARNING - Overwriting default num_fewshot of kmmlu_hard_geomatics from None to 5
2025-07-30 09:07:40,627 - WARNING - Overwriting default num_fewshot of kmmlu_hard_aviation_engineering_and_maintenance from None to 5
2025-07-30 09:07:40,627 - WARNING - Overwriting default num_fewshot of kmmlu_hard_maritime_engineering from None to 5
2025-07-30 09:07:40,627 - WARNING - Overwriting default num_fewshot of kmmlu_hard_telecommunications_and_wireless_technology from None to 5
2025-07-30 09:07:40,627 - WARNING - Overwriting default num_fewshot of kmmlu_hard_gas_technology_and_engineering from None to 5
2025-07-30 09:07:40,627 - WARNING - Overwriting default num_fewshot of kmmlu_hard_electronics_engineering from None to 5
2025-07-30 09:07:40,627 - WARNING - Overwriting default num_fewshot of kmmlu_hard_machine_design_and_manufacturing from None to 5
2025-07-30 09:07:40,627 - WARNING - Overwriting default num_fewshot of kmmlu_hard_nondestructive_testing from None to 5
2025-07-30 09:07:40,627 - WARNING - Overwriting default num_fewshot of kmmlu_hard_environmental_science from None to 5
2025-07-30 09:07:40,627 - WARNING - Overwriting default num_fewshot of kmmlu_hard_industrial_engineer from None to 5
2025-07-30 09:07:40,627 - WARNING - Overwriting default num_fewshot of kmmlu_hard_law from None to 5
2025-07-30 09:07:40,627 - WARNING - Overwriting default num_fewshot of kmmlu_hard_management from None to 5
2025-07-30 09:07:40,627 - WARNING - Overwriting default num_fewshot of kmmlu_hard_psychology from None to 5
2025-07-30 09:07:40,628 - WARNING - Overwriting default num_fewshot of kmmlu_hard_education from None to 5
2025-07-30 09:07:40,628 - WARNING - Overwriting default num_fewshot of kmmlu_hard_taxation from None to 5
2025-07-30 09:07:40,628 - WARNING - Overwriting default num_fewshot of kmmlu_hard_accounting from None to 5
2025-07-30 09:07:40,628 - WARNING - Overwriting default num_fewshot of kmmlu_hard_social_welfare from None to 5
2025-07-30 09:07:40,628 - WARNING - Overwriting default num_fewshot of kmmlu_hard_political_science_and_sociology from None to 5
2025-07-30 09:07:40,628 - WARNING - Overwriting default num_fewshot of kmmlu_hard_criminal_law from None to 5
2025-07-30 09:07:40,628 - WARNING - Overwriting default num_fewshot of kmmlu_hard_economics from None to 5
2025-07-30 09:07:40,628 - WARNING - Overwriting default num_fewshot of kmmlu_hard_korean_history from None to 5
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 164.06it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 163.54it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 164.76it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 165.39it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 164.97it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 164.09it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 165.09it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 165.86it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 165.78it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.03it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.14it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 166.80it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 23/23 [00:00<00:00, 166.35it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 166.61it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.11it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 51/51 [00:00<00:00, 166.25it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 166.88it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 89/89 [00:00<00:00, 167.06it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.88it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.13it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.04it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.54it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.79it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.96it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.31it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.31it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.55it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.22it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.04it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.72it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.73it/s]
