2025-07-29 18:31:33,962 - INFO - WandB run initialized: EXAONE-3.5-2.4B-Instruct_20250729_183132 (ID: 9dadbb1c)
2025-07-29 18:32:46,329 - WARNING - Overwriting default num_fewshot of kmmlu_food_processing from None to 5
2025-07-29 18:32:46,329 - WARNING - Overwriting default num_fewshot of kmmlu_public_safety from None to 5
2025-07-29 18:32:46,330 - WARNING - Overwriting default num_fewshot of kmmlu_refrigerating_machinery from None to 5
2025-07-29 18:32:46,330 - WARNING - Overwriting default num_fewshot of kmmlu_health from None to 5
2025-07-29 18:32:46,330 - WARNING - Overwriting default num_fewshot of kmmlu_marketing from None to 5
2025-07-29 18:32:46,330 - WARNING - Overwriting default num_fewshot of kmmlu_fashion from None to 5
2025-07-29 18:32:46,330 - WARNING - Overwriting default num_fewshot of kmmlu_construction from None to 5
2025-07-29 18:32:46,330 - WARNING - Overwriting default num_fewshot of kmmlu_environmental_science from None to 5
2025-07-29 18:32:46,330 - WARNING - Overwriting default num_fewshot of kmmlu_electronics_engineering from None to 5
2025-07-29 18:32:46,330 - WARNING - Overwriting default num_fewshot of kmmlu_industrial_engineer from None to 5
2025-07-29 18:32:46,330 - WARNING - Overwriting default num_fewshot of kmmlu_geomatics from None to 5
2025-07-29 18:32:46,330 - WARNING - Overwriting default num_fewshot of kmmlu_railway_and_automotive_engineering from None to 5
2025-07-29 18:32:46,330 - WARNING - Overwriting default num_fewshot of kmmlu_maritime_engineering from None to 5
2025-07-29 18:32:46,331 - WARNING - Overwriting default num_fewshot of kmmlu_nondestructive_testing from None to 5
2025-07-29 18:32:46,331 - WARNING - Overwriting default num_fewshot of kmmlu_energy_management from None to 5
2025-07-29 18:32:46,331 - WARNING - Overwriting default num_fewshot of kmmlu_telecommunications_and_wireless_technology from None to 5
2025-07-29 18:32:46,331 - WARNING - Overwriting default num_fewshot of kmmlu_gas_technology_and_engineering from None to 5
2025-07-29 18:32:46,331 - WARNING - Overwriting default num_fewshot of kmmlu_machine_design_and_manufacturing from None to 5
2025-07-29 18:32:46,331 - WARNING - Overwriting default num_fewshot of kmmlu_aviation_engineering_and_maintenance from None to 5
2025-07-29 18:32:46,331 - WARNING - Overwriting default num_fewshot of kmmlu_korean_history from None to 5
2025-07-29 18:32:46,331 - WARNING - Overwriting default num_fewshot of kmmlu_taxation from None to 5
2025-07-29 18:32:46,331 - WARNING - Overwriting default num_fewshot of kmmlu_management from None to 5
2025-07-29 18:32:46,331 - WARNING - Overwriting default num_fewshot of kmmlu_accounting from None to 5
2025-07-29 18:32:46,331 - WARNING - Overwriting default num_fewshot of kmmlu_criminal_law from None to 5
2025-07-29 18:32:46,332 - WARNING - Overwriting default num_fewshot of kmmlu_law from None to 5
2025-07-29 18:32:46,332 - WARNING - Overwriting default num_fewshot of kmmlu_psychology from None to 5
2025-07-29 18:32:46,332 - WARNING - Overwriting default num_fewshot of kmmlu_political_science_and_sociology from None to 5
2025-07-29 18:32:46,332 - WARNING - Overwriting default num_fewshot of kmmlu_economics from None to 5
2025-07-29 18:32:46,332 - WARNING - Overwriting default num_fewshot of kmmlu_social_welfare from None to 5
2025-07-29 18:32:46,332 - WARNING - Overwriting default num_fewshot of kmmlu_education from None to 5
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 166.35it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 160.01it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 167.09it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 167.77it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 300/300 [00:01<00:00, 169.92it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.54it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.23it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.80it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.77it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 600/600 [00:03<00:00, 169.34it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.92it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 166.96it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.86it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 159.90it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 200/200 [00:01<00:00, 167.81it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.14it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.81it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.05it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.36it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 166.80it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 167.10it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 167.85it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.50it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.02it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.73it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.23it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 166.64it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 600/600 [00:03<00:00, 150.48it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.94it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.87it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.90it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.47it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.30it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.56it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.94it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 200/200 [00:01<00:00, 168.15it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.08it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.15it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 200/200 [00:01<00:00, 166.57it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.37it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.57it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 300/300 [00:01<00:00, 168.22it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 130/130 [00:00<00:00, 167.86it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.07it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.03it/s]
Running loglikelihood requests:   0%|                                                                                                    | 0/140120 [00:00<?, ?it/s]2025-07-29 18:42:45,849 - WARNING - We detected that you are passing `past_key_values` as a tuple and this is deprecated and will be removed in v4.43. Please use an appropriate `Cache` class (https://huggingface.co/docs/transformers/v4.41.3/en/internal/generation_utils#transformers.Cache)
Running loglikelihood requests: 100%|█████████████████████████████████████████████████████████████████████████████████████| 140120/140120 [1:43:11<00:00, 22.63it/s]
2025-07-29 20:26:21,345 - INFO - EXAONE-3.5-2.4B-Instruct_harness_7: Successfully completed task 'kmmlu' with 50 subtasks
2025-07-29 20:26:21,347 - INFO -
============================================================
2025-07-29 20:26:21,349 - INFO - Task 'kmmlu' Results:
2025-07-29 20:26:21,351 - INFO - ============================================================
2025-07-29 20:26:21,351 - INFO -   kmmlu:
2025-07-29 20:26:21,351 - INFO -     - accuracy: 0.4379
2025-07-29 20:26:21,351 - INFO -   kmmlu_applied_science:
2025-07-29 20:26:21,352 - INFO -     - accuracy: 0.4216
2025-07-29 20:26:21,352 - INFO -   kmmlu_aviation_engineering_and_maintenance:
2025-07-29 20:26:21,352 - INFO -     - accuracy: 0.4190
2025-07-29 20:26:21,352 - INFO -   kmmlu_electronics_engineering:
2025-07-29 20:26:21,352 - INFO -     - accuracy: 0.5450
2025-07-29 20:26:21,352 - INFO -   kmmlu_energy_management:
2025-07-29 20:26:21,352 - INFO -     - accuracy: 0.3220
2025-07-29 20:26:21,353 - INFO -   kmmlu_environmental_science:
2025-07-29 20:26:21,353 - INFO -     - accuracy: 0.3440
2025-07-29 20:26:21,353 - INFO -   kmmlu_gas_technology_and_engineering:
2025-07-29 20:26:21,353 - INFO -     - accuracy: 0.3700
2025-07-29 20:26:21,353 - INFO -   kmmlu_geomatics:
2025-07-29 20:26:21,353 - INFO -     - accuracy: 0.4020
2025-07-29 20:26:21,353 - INFO -   kmmlu_industrial_engineer:
2025-07-29 20:26:21,353 - INFO -     - accuracy: 0.4330
2025-07-29 20:26:21,353 - INFO -   kmmlu_machine_design_and_manufacturing:
2025-07-29 20:26:21,354 - INFO -     - accuracy: 0.4290
2025-07-29 20:26:21,354 - INFO -   kmmlu_maritime_engineering:
2025-07-29 20:26:21,354 - INFO -     - accuracy: 0.4250
2025-07-29 20:26:21,354 - INFO -   kmmlu_nondestructive_testing:
2025-07-29 20:26:21,354 - INFO -     - accuracy: 0.4290
2025-07-29 20:26:21,354 - INFO -   kmmlu_railway_and_automotive_engineering:
2025-07-29 20:26:21,354 - INFO -     - accuracy: 0.3560
2025-07-29 20:26:21,354 - INFO -   kmmlu_telecommunications_and_wireless_technology:
2025-07-29 20:26:21,354 - INFO -     - accuracy: 0.5870
2025-07-29 20:26:21,355 - INFO -   kmmlu_humss:
2025-07-29 20:26:21,355 - INFO -     - accuracy: 0.4415
2025-07-29 20:26:21,355 - INFO -   kmmlu_accounting:
2025-07-29 20:26:21,355 - INFO -     - accuracy: 0.3600
2025-07-29 20:26:21,355 - INFO -   kmmlu_criminal_law:
2025-07-29 20:26:21,355 - INFO -     - accuracy: 0.2650
2025-07-29 20:26:21,355 - INFO -   kmmlu_economics:
2025-07-29 20:26:21,355 - INFO -     - accuracy: 0.4385
2025-07-29 20:26:21,356 - INFO -   kmmlu_education:
2025-07-29 20:26:21,356 - INFO -     - accuracy: 0.5300
2025-07-29 20:26:21,356 - INFO -   kmmlu_korean_history:
2025-07-29 20:26:21,356 - INFO -     - accuracy: 0.3100
2025-07-29 20:26:21,356 - INFO -   kmmlu_law:
2025-07-29 20:26:21,356 - INFO -     - accuracy: 0.4190
2025-07-29 20:26:21,356 - INFO -   kmmlu_management:
2025-07-29 20:26:21,356 - INFO -     - accuracy: 0.4940
2025-07-29 20:26:21,356 - INFO -   kmmlu_political_science_and_sociology:
2025-07-29 20:26:21,356 - INFO -     - accuracy: 0.4933
2025-07-29 20:26:21,357 - INFO -   kmmlu_psychology:
2025-07-29 20:26:21,357 - INFO -     - accuracy: 0.4060
2025-07-29 20:26:21,357 - INFO -   kmmlu_social_welfare:
2025-07-29 20:26:21,357 - INFO -     - accuracy: 0.4990
2025-07-29 20:26:21,357 - INFO -   kmmlu_taxation:
2025-07-29 20:26:21,357 - INFO -     - accuracy: 0.3450
2025-07-29 20:26:21,357 - INFO -   kmmlu_other:
2025-07-29 20:26:21,357 - INFO -     - accuracy: 0.4433
2025-07-29 20:26:21,357 - INFO -   kmmlu_agricultural_sciences:
2025-07-29 20:26:21,358 - INFO -     - accuracy: 0.3680
2025-07-29 20:26:21,358 - INFO -   kmmlu_construction:
2025-07-29 20:26:21,358 - INFO -     - accuracy: 0.3750
2025-07-29 20:26:21,358 - INFO -   kmmlu_fashion:
2025-07-29 20:26:21,358 - INFO -     - accuracy: 0.4280
2025-07-29 20:26:21,358 - INFO -   kmmlu_food_processing:
2025-07-29 20:26:21,358 - INFO -     - accuracy: 0.3810
2025-07-29 20:26:21,358 - INFO -   kmmlu_health:
2025-07-29 20:26:21,358 - INFO -     - accuracy: 0.5200
2025-07-29 20:26:21,358 - INFO -   kmmlu_interior_architecture_and_design:
2025-07-29 20:26:21,358 - INFO -     - accuracy: 0.5510
2025-07-29 20:26:21,359 - INFO -   kmmlu_marketing:
2025-07-29 20:26:21,359 - INFO -     - accuracy: 0.7130
2025-07-29 20:26:21,359 - INFO -   kmmlu_patent:
2025-07-29 20:26:21,359 - INFO -     - accuracy: 0.3600
2025-07-29 20:26:21,359 - INFO -   kmmlu_public_safety:
2025-07-29 20:26:21,359 - INFO -     - accuracy: 0.3870
2025-07-29 20:26:21,359 - INFO -   kmmlu_real_estate:
2025-07-29 20:26:21,359 - INFO -     - accuracy: 0.3950
2025-07-29 20:26:21,359 - INFO -   kmmlu_refrigerating_machinery:
2025-07-29 20:26:21,359 - INFO -     - accuracy: 0.3540
2025-07-29 20:26:21,360 - INFO -   kmmlu_stem:
2025-07-29 20:26:21,360 - INFO -     - accuracy: 0.4506
2025-07-29 20:26:21,360 - INFO -   kmmlu_biology:
2025-07-29 20:26:21,360 - INFO -     - accuracy: 0.3500
2025-07-29 20:26:21,360 - INFO -   kmmlu_chemical_engineering:
2025-07-29 20:26:21,360 - INFO -     - accuracy: 0.4530
2025-07-29 20:26:21,360 - INFO -   kmmlu_chemistry:
2025-07-29 20:26:21,360 - INFO -     - accuracy: 0.4200
2025-07-29 20:26:21,360 - INFO -   kmmlu_civil_engineering:
2025-07-29 20:26:21,361 - INFO -     - accuracy: 0.4040
2025-07-29 20:26:21,361 - INFO -   kmmlu_computer_science:
2025-07-29 20:26:21,361 - INFO -     - accuracy: 0.6480
2025-07-29 20:26:21,361 - INFO -   kmmlu_ecology:
2025-07-29 20:26:21,361 - INFO -     - accuracy: 0.4750
2025-07-29 20:26:21,361 - INFO -   kmmlu_electrical_engineering:
2025-07-29 20:26:21,361 - INFO -     - accuracy: 0.3520
2025-07-29 20:26:21,361 - INFO -   kmmlu_information_technology:
2025-07-29 20:26:21,361 - INFO -     - accuracy: 0.6370
2025-07-29 20:26:21,362 - INFO -   kmmlu_materials_engineering:
2025-07-29 20:26:21,362 - INFO -     - accuracy: 0.4240
2025-07-29 20:26:21,362 - INFO -   kmmlu_math:
2025-07-29 20:26:21,362 - INFO -     - accuracy: 0.2700
2025-07-29 20:26:21,362 - INFO -   kmmlu_mechanical_engineering:
2025-07-29 20:26:21,362 - INFO -     - accuracy: 0.3850
2025-07-29 20:26:21,362 - INFO - ============================================================

2025-07-29 20:26:21,392 - INFO - EXAONE-3.5-2.4B-Instruct_harness_7: Processing task 2/10: kmmlu_hard
2025-07-29 20:26:21,396 - INFO - EXAONE-3.5-2.4B-Instruct_harness_7: Task 'kmmlu_hard' will use num_fewshot=5
2025-07-29 20:26:21,399 - INFO - EXAONE-3.5-2.4B-Instruct_harness_7: Evaluating task 'kmmlu_hard' with num_fewshot=5
2025-07-29 20:26:21,399 - WARNING - generation_kwargs: {'max_gen_toks': 256} specified through cli, these settings will update set parameters in yaml tasks. Ensure 'do_sample=True' for non-greedy decoding!
Loading checkpoint shards: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████| 2/2 [00:01<00:00,  1.06it/s]
2025-07-29 20:27:36,090 - WARNING - Overwriting default num_fewshot of kmmlu_hard_electrical_engineering from None to 5
2025-07-29 20:27:36,090 - WARNING - Overwriting default num_fewshot of kmmlu_hard_mechanical_engineering from None to 5
2025-07-29 20:27:36,090 - WARNING - Overwriting default num_fewshot of kmmlu_hard_information_technology from None to 5
2025-07-29 20:27:36,090 - WARNING - Overwriting default num_fewshot of kmmlu_hard_civil_engineering from None to 5
2025-07-29 20:27:36,090 - WARNING - Overwriting default num_fewshot of kmmlu_hard_biology from None to 5
2025-07-29 20:27:36,091 - WARNING - Overwriting default num_fewshot of kmmlu_hard_chemical_engineering from None to 5
2025-07-29 20:27:36,091 - WARNING - Overwriting default num_fewshot of kmmlu_hard_chemistry from None to 5
2025-07-29 20:27:36,091 - WARNING - Overwriting default num_fewshot of kmmlu_hard_computer_science from None to 5
2025-07-29 20:27:36,091 - WARNING - Overwriting default num_fewshot of kmmlu_hard_materials_engineering from None to 5
2025-07-29 20:27:36,091 - WARNING - Overwriting default num_fewshot of kmmlu_hard_math from None to 5
2025-07-29 20:27:36,091 - WARNING - Overwriting default num_fewshot of kmmlu_hard_ecology from None to 5
2025-07-29 20:27:36,091 - WARNING - Overwriting default num_fewshot of kmmlu_hard_agricultural_sciences from None to 5
2025-07-29 20:27:36,091 - WARNING - Overwriting default num_fewshot of kmmlu_hard_health from None to 5
2025-07-29 20:27:36,091 - WARNING - Overwriting default num_fewshot of kmmlu_hard_construction from None to 5
2025-07-29 20:27:36,091 - WARNING - Overwriting default num_fewshot of kmmlu_hard_refrigerating_machinery from None to 5
2025-07-29 20:27:36,091 - WARNING - Overwriting default num_fewshot of kmmlu_hard_patent from None to 5
2025-07-29 20:27:36,092 - WARNING - Overwriting default num_fewshot of kmmlu_hard_fashion from None to 5
2025-07-29 20:27:36,092 - WARNING - Overwriting default num_fewshot of kmmlu_hard_real_estate from None to 5
2025-07-29 20:27:36,092 - WARNING - Overwriting default num_fewshot of kmmlu_hard_interior_architecture_and_design from None to 5
2025-07-29 20:27:36,092 - WARNING - Overwriting default num_fewshot of kmmlu_hard_public_safety from None to 5
2025-07-29 20:27:36,092 - WARNING - Overwriting default num_fewshot of kmmlu_hard_marketing from None to 5
2025-07-29 20:27:36,092 - WARNING - Overwriting default num_fewshot of kmmlu_hard_food_processing from None to 5
2025-07-29 20:27:36,092 - WARNING - Overwriting default num_fewshot of kmmlu_hard_railway_and_automotive_engineering from None to 5
2025-07-29 20:27:36,092 - WARNING - Overwriting default num_fewshot of kmmlu_hard_energy_management from None to 5
2025-07-29 20:27:36,092 - WARNING - Overwriting default num_fewshot of kmmlu_hard_geomatics from None to 5
2025-07-29 20:27:36,092 - WARNING - Overwriting default num_fewshot of kmmlu_hard_aviation_engineering_and_maintenance from None to 5
2025-07-29 20:27:36,092 - WARNING - Overwriting default num_fewshot of kmmlu_hard_maritime_engineering from None to 5
2025-07-29 20:27:36,093 - WARNING - Overwriting default num_fewshot of kmmlu_hard_telecommunications_and_wireless_technology from None to 5
2025-07-29 20:27:36,093 - WARNING - Overwriting default num_fewshot of kmmlu_hard_gas_technology_and_engineering from None to 5
2025-07-29 20:27:36,093 - WARNING - Overwriting default num_fewshot of kmmlu_hard_electronics_engineering from None to 5
2025-07-29 20:27:36,093 - WARNING - Overwriting default num_fewshot of kmmlu_hard_machine_design_and_manufacturing from None to 5
2025-07-29 20:27:36,093 - WARNING - Overwriting default num_fewshot of kmmlu_hard_nondestructive_testing from None to 5
2025-07-29 20:27:36,093 - WARNING - Overwriting default num_fewshot of kmmlu_hard_environmental_science from None to 5
2025-07-29 20:27:36,093 - WARNING - Overwriting default num_fewshot of kmmlu_hard_industrial_engineer from None to 5
2025-07-29 20:27:36,093 - WARNING - Overwriting default num_fewshot of kmmlu_hard_law from None to 5
2025-07-29 20:27:36,093 - WARNING - Overwriting default num_fewshot of kmmlu_hard_management from None to 5
2025-07-29 20:27:36,093 - WARNING - Overwriting default num_fewshot of kmmlu_hard_psychology from None to 5
2025-07-29 20:27:36,093 - WARNING - Overwriting default num_fewshot of kmmlu_hard_education from None to 5
2025-07-29 20:27:36,094 - WARNING - Overwriting default num_fewshot of kmmlu_hard_taxation from None to 5
2025-07-29 20:27:36,094 - WARNING - Overwriting default num_fewshot of kmmlu_hard_accounting from None to 5
2025-07-29 20:27:36,094 - WARNING - Overwriting default num_fewshot of kmmlu_hard_social_welfare from None to 5
2025-07-29 20:27:36,094 - WARNING - Overwriting default num_fewshot of kmmlu_hard_political_science_and_sociology from None to 5
2025-07-29 20:27:36,094 - WARNING - Overwriting default num_fewshot of kmmlu_hard_criminal_law from None to 5
2025-07-29 20:27:36,094 - WARNING - Overwriting default num_fewshot of kmmlu_hard_economics from None to 5
2025-07-29 20:27:36,094 - WARNING - Overwriting default num_fewshot of kmmlu_hard_korean_history from None to 5
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 165.74it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 166.08it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 166.77it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 166.51it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 166.57it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 166.80it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.84it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.92it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.88it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.45it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.93it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.71it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 23/23 [00:00<00:00, 167.98it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.88it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.10it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 51/51 [00:00<00:00, 169.07it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.49it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 89/89 [00:00<00:00, 169.33it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.01it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.89it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.48it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.10it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.21it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.33it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.61it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.81it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.31it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.87it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.50it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.82it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.85it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.15it/s]
