2025-07-30 02:17:09,772 - INFO - WandB run initialized: kanana-1.5-2.1b-instruct-2505_20250730_021708 (ID: cf7b9a03)
2025-07-30 02:18:18,837 - WARNING - Overwriting default num_fewshot of kmmlu_law from None to 5
2025-07-30 02:18:18,837 - WARNING - Overwriting default num_fewshot of kmmlu_psychology from None to 5
2025-07-30 02:18:18,837 - WARNING - Overwriting default num_fewshot of kmmlu_political_science_and_sociology from None to 5
2025-07-30 02:18:18,837 - WARNING - Overwriting default num_fewshot of kmmlu_economics from None to 5
2025-07-30 02:18:18,837 - WARNING - Overwriting default num_fewshot of kmmlu_social_welfare from None to 5
2025-07-30 02:18:18,837 - WARNING - Overwriting default num_fewshot of kmmlu_education from None to 5
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 164.78it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 157.18it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 163.55it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 165.79it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 300/300 [00:01<00:00, 166.64it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 166.06it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 165.77it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 165.65it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 166.46it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 600/600 [00:03<00:00, 167.40it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 167.28it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 167.44it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 164.69it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 158.33it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 200/200 [00:01<00:00, 166.98it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 167.87it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.35it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 167.04it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 166.63it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.64it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.95it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.43it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.10it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.23it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.61it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.38it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.44it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 600/600 [00:03<00:00, 151.74it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.08it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.62it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.34it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.68it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.03it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 171.10it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.39it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 200/200 [00:01<00:00, 169.43it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.90it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.65it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 200/200 [00:01<00:00, 169.40it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.05it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.72it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 300/300 [00:01<00:00, 170.04it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 130/130 [00:00<00:00, 169.81it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.36it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.97it/s]
Running loglikelihood requests: 100%|██████████████████████████████████████████████████████████████████████████████████████| 140120/140120 [19:05<00:00, 122.33it/s]
2025-07-30 02:47:36,272 - INFO - kanana-1.5-2.1b-instruct-2505_harness_11: Successfully completed task 'kmmlu' with 50 subtasks
2025-07-30 02:47:36,274 - INFO -
============================================================
2025-07-30 02:47:36,278 - INFO - Task 'kmmlu' Results:
2025-07-30 02:47:36,282 - INFO - ============================================================
2025-07-30 02:47:36,285 - INFO -   kmmlu:
2025-07-30 02:47:36,285 - INFO -     - accuracy: 0.4268
2025-07-30 02:47:36,285 - INFO -   kmmlu_applied_science:
2025-07-30 02:47:36,285 - INFO -     - accuracy: 0.3868
2025-07-30 02:47:36,285 - INFO -   kmmlu_aviation_engineering_and_maintenance:
2025-07-30 02:47:36,285 - INFO -     - accuracy: 0.3830
2025-07-30 02:47:36,285 - INFO -   kmmlu_electronics_engineering:
2025-07-30 02:47:36,285 - INFO -     - accuracy: 0.4650
2025-07-30 02:47:36,286 - INFO -   kmmlu_energy_management:
2025-07-30 02:47:36,286 - INFO -     - accuracy: 0.3200
2025-07-30 02:47:36,286 - INFO -   kmmlu_environmental_science:
2025-07-30 02:47:36,286 - INFO -     - accuracy: 0.3090
2025-07-30 02:47:36,286 - INFO -   kmmlu_gas_technology_and_engineering:
2025-07-30 02:47:36,286 - INFO -     - accuracy: 0.3050
2025-07-30 02:47:36,286 - INFO -   kmmlu_geomatics:
2025-07-30 02:47:36,286 - INFO -     - accuracy: 0.3530
2025-07-30 02:47:36,286 - INFO -   kmmlu_industrial_engineer:
2025-07-30 02:47:36,286 - INFO -     - accuracy: 0.4140
2025-07-30 02:47:36,287 - INFO -   kmmlu_machine_design_and_manufacturing:
2025-07-30 02:47:36,287 - INFO -     - accuracy: 0.3980
2025-07-30 02:47:36,287 - INFO -   kmmlu_maritime_engineering:
2025-07-30 02:47:36,287 - INFO -     - accuracy: 0.4350
2025-07-30 02:47:36,287 - INFO -   kmmlu_nondestructive_testing:
2025-07-30 02:47:36,287 - INFO -     - accuracy: 0.4110
2025-07-30 02:47:36,287 - INFO -   kmmlu_railway_and_automotive_engineering:
2025-07-30 02:47:36,287 - INFO -     - accuracy: 0.3270
2025-07-30 02:47:36,287 - INFO -   kmmlu_telecommunications_and_wireless_technology:
2025-07-30 02:47:36,287 - INFO -     - accuracy: 0.5410
2025-07-30 02:47:36,288 - INFO -   kmmlu_humss:
2025-07-30 02:47:36,288 - INFO -     - accuracy: 0.4704
2025-07-30 02:47:36,288 - INFO -   kmmlu_accounting:
2025-07-30 02:47:36,288 - INFO -     - accuracy: 0.4400
2025-07-30 02:47:36,288 - INFO -   kmmlu_criminal_law:
2025-07-30 02:47:36,288 - INFO -     - accuracy: 0.4250
2025-07-30 02:47:36,288 - INFO -   kmmlu_economics:
2025-07-30 02:47:36,288 - INFO -     - accuracy: 0.5462
2025-07-30 02:47:36,288 - INFO -   kmmlu_education:
2025-07-30 02:47:36,288 - INFO -     - accuracy: 0.7000
2025-07-30 02:47:36,289 - INFO -   kmmlu_korean_history:
2025-07-30 02:47:36,289 - INFO -     - accuracy: 0.3800
2025-07-30 02:47:36,289 - INFO -   kmmlu_law:
2025-07-30 02:47:36,289 - INFO -     - accuracy: 0.4460
2025-07-30 02:47:36,289 - INFO -   kmmlu_management:
2025-07-30 02:47:36,289 - INFO -     - accuracy: 0.4990
2025-07-30 02:47:36,289 - INFO -   kmmlu_political_science_and_sociology:
2025-07-30 02:47:36,289 - INFO -     - accuracy: 0.5167
2025-07-30 02:47:36,289 - INFO -   kmmlu_psychology:
2025-07-30 02:47:36,289 - INFO -     - accuracy: 0.4360
2025-07-30 02:47:36,290 - INFO -   kmmlu_social_welfare:
2025-07-30 02:47:36,290 - INFO -     - accuracy: 0.4970
2025-07-30 02:47:36,290 - INFO -   kmmlu_taxation:
2025-07-30 02:47:36,290 - INFO -     - accuracy: 0.3600
2025-07-30 02:47:36,290 - INFO -   kmmlu_other:
2025-07-30 02:47:36,290 - INFO -     - accuracy: 0.4367
2025-07-30 02:47:36,290 - INFO -   kmmlu_agricultural_sciences:
2025-07-30 02:47:36,290 - INFO -     - accuracy: 0.3460
2025-07-30 02:47:36,290 - INFO -   kmmlu_construction:
2025-07-30 02:47:36,290 - INFO -     - accuracy: 0.3460
2025-07-30 02:47:36,291 - INFO -   kmmlu_fashion:
2025-07-30 02:47:36,291 - INFO -     - accuracy: 0.4470
2025-07-30 02:47:36,291 - INFO -   kmmlu_food_processing:
2025-07-30 02:47:36,291 - INFO -     - accuracy: 0.3980
2025-07-30 02:47:36,291 - INFO -   kmmlu_health:
2025-07-30 02:47:36,291 - INFO -     - accuracy: 0.6000
2025-07-30 02:47:36,291 - INFO -   kmmlu_interior_architecture_and_design:
2025-07-30 02:47:36,291 - INFO -     - accuracy: 0.5670
2025-07-30 02:47:36,291 - INFO -   kmmlu_marketing:
2025-07-30 02:47:36,291 - INFO -     - accuracy: 0.7270
2025-07-30 02:47:36,292 - INFO -   kmmlu_patent:
2025-07-30 02:47:36,292 - INFO -     - accuracy: 0.4000
2025-07-30 02:47:36,292 - INFO -   kmmlu_public_safety:
2025-07-30 02:47:36,292 - INFO -     - accuracy: 0.3350
2025-07-30 02:47:36,292 - INFO -   kmmlu_real_estate:
2025-07-30 02:47:36,292 - INFO -     - accuracy: 0.4150
2025-07-30 02:47:36,292 - INFO -   kmmlu_refrigerating_machinery:
2025-07-30 02:47:36,292 - INFO -     - accuracy: 0.3190
2025-07-30 02:47:36,292 - INFO -   kmmlu_stem:
2025-07-30 02:47:36,292 - INFO -     - accuracy: 0.4426
2025-07-30 02:47:36,293 - INFO -   kmmlu_biology:
2025-07-30 02:47:36,293 - INFO -     - accuracy: 0.3790
2025-07-30 02:47:36,397 - INFO -   kmmlu_chemical_engineering:
2025-07-30 02:47:36,398 - INFO -     - accuracy: 0.4210
2025-07-30 02:47:36,398 - INFO -   kmmlu_chemistry:
2025-07-30 02:47:36,398 - INFO -     - accuracy: 0.4033
2025-07-30 02:47:36,398 - INFO -   kmmlu_civil_engineering:
2025-07-30 02:47:36,398 - INFO -     - accuracy: 0.3730
2025-07-30 02:47:36,399 - INFO -   kmmlu_computer_science:
2025-07-30 02:47:36,399 - INFO -     - accuracy: 0.6710
2025-07-30 02:47:36,399 - INFO -   kmmlu_ecology:
2025-07-30 02:47:36,399 - INFO -     - accuracy: 0.4850
2025-07-30 02:47:36,399 - INFO -   kmmlu_electrical_engineering:
2025-07-30 02:47:36,399 - INFO -     - accuracy: 0.3310
2025-07-30 02:47:36,399 - INFO -   kmmlu_information_technology:
2025-07-30 02:47:36,399 - INFO -     - accuracy: 0.6410
2025-07-30 02:47:36,399 - INFO -   kmmlu_materials_engineering:
2025-07-30 02:47:36,400 - INFO -     - accuracy: 0.3980
2025-07-30 02:47:36,400 - INFO -   kmmlu_math:
2025-07-30 02:47:36,400 - INFO -     - accuracy: 0.2667
2025-07-30 02:47:36,400 - INFO -   kmmlu_mechanical_engineering:
2025-07-30 02:47:36,400 - INFO -     - accuracy: 0.3610
2025-07-30 02:47:36,400 - INFO - ============================================================

2025-07-30 02:47:36,417 - INFO - kanana-1.5-2.1b-instruct-2505_harness_11: Processing task 2/10: kmmlu_hard
2025-07-30 02:47:36,423 - INFO - kanana-1.5-2.1b-instruct-2505_harness_11: Task 'kmmlu_hard' will use num_fewshot=5
2025-07-30 02:47:36,423 - INFO - kanana-1.5-2.1b-instruct-2505_harness_11: Evaluating task 'kmmlu_hard' with num_fewshot=5
2025-07-30 02:47:36,423 - WARNING - Instruct model detected, but chat template not applied. Recommend setting `apply_chat_template` (optionally `fewshot_as_multiturn`).
2025-07-30 02:47:36,424 - WARNING - generation_kwargs: {'max_gen_toks': 256} specified through cli, these settings will update set parameters in yaml tasks. Ensure 'do_sample=True' for non-greedy decoding!
2025-07-30 02:48:46,158 - WARNING - Overwriting default num_fewshot of kmmlu_hard_electrical_engineering from None to 5
2025-07-30 02:48:46,159 - WARNING - Overwriting default num_fewshot of kmmlu_hard_mechanical_engineering from None to 5
2025-07-30 02:48:46,159 - WARNING - Overwriting default num_fewshot of kmmlu_hard_information_technology from None to 5
2025-07-30 02:48:46,159 - WARNING - Overwriting default num_fewshot of kmmlu_hard_civil_engineering from None to 5
2025-07-30 02:48:46,159 - WARNING - Overwriting default num_fewshot of kmmlu_hard_biology from None to 5
2025-07-30 02:48:46,160 - WARNING - Overwriting default num_fewshot of kmmlu_hard_chemical_engineering from None to 5
2025-07-30 02:48:46,160 - WARNING - Overwriting default num_fewshot of kmmlu_hard_chemistry from None to 5
2025-07-30 02:48:46,160 - WARNING - Overwriting default num_fewshot of kmmlu_hard_computer_science from None to 5
2025-07-30 02:48:46,160 - WARNING - Overwriting default num_fewshot of kmmlu_hard_materials_engineering from None to 5
2025-07-30 02:48:46,160 - WARNING - Overwriting default num_fewshot of kmmlu_hard_math from None to 5
2025-07-30 02:48:46,160 - WARNING - Overwriting default num_fewshot of kmmlu_hard_ecology from None to 5
2025-07-30 02:48:46,160 - WARNING - Overwriting default num_fewshot of kmmlu_hard_agricultural_sciences from None to 5
2025-07-30 02:48:46,160 - WARNING - Overwriting default num_fewshot of kmmlu_hard_health from None to 5
2025-07-30 02:48:46,160 - WARNING - Overwriting default num_fewshot of kmmlu_hard_construction from None to 5
2025-07-30 02:48:46,160 - WARNING - Overwriting default num_fewshot of kmmlu_hard_refrigerating_machinery from None to 5
2025-07-30 02:48:46,160 - WARNING - Overwriting default num_fewshot of kmmlu_hard_patent from None to 5
2025-07-30 02:48:46,161 - WARNING - Overwriting default num_fewshot of kmmlu_hard_fashion from None to 5
2025-07-30 02:48:46,161 - WARNING - Overwriting default num_fewshot of kmmlu_hard_real_estate from None to 5
2025-07-30 02:48:46,161 - WARNING - Overwriting default num_fewshot of kmmlu_hard_interior_architecture_and_design from None to 5
2025-07-30 02:48:46,161 - WARNING - Overwriting default num_fewshot of kmmlu_hard_public_safety from None to 5
2025-07-30 02:48:46,161 - WARNING - Overwriting default num_fewshot of kmmlu_hard_marketing from None to 5
2025-07-30 02:48:46,161 - WARNING - Overwriting default num_fewshot of kmmlu_hard_food_processing from None to 5
2025-07-30 02:48:46,161 - WARNING - Overwriting default num_fewshot of kmmlu_hard_railway_and_automotive_engineering from None to 5
2025-07-30 02:48:46,161 - WARNING - Overwriting default num_fewshot of kmmlu_hard_energy_management from None to 5
2025-07-30 02:48:46,161 - WARNING - Overwriting default num_fewshot of kmmlu_hard_geomatics from None to 5
2025-07-30 02:48:46,161 - WARNING - Overwriting default num_fewshot of kmmlu_hard_aviation_engineering_and_maintenance from None to 5
2025-07-30 02:48:46,161 - WARNING - Overwriting default num_fewshot of kmmlu_hard_maritime_engineering from None to 5
2025-07-30 02:48:46,161 - WARNING - Overwriting default num_fewshot of kmmlu_hard_telecommunications_and_wireless_technology from None to 5
2025-07-30 02:48:46,162 - WARNING - Overwriting default num_fewshot of kmmlu_hard_gas_technology_and_engineering from None to 5
2025-07-30 02:48:46,162 - WARNING - Overwriting default num_fewshot of kmmlu_hard_electronics_engineering from None to 5
2025-07-30 02:48:46,162 - WARNING - Overwriting default num_fewshot of kmmlu_hard_machine_design_and_manufacturing from None to 5
2025-07-30 02:48:46,162 - WARNING - Overwriting default num_fewshot of kmmlu_hard_nondestructive_testing from None to 5
2025-07-30 02:48:46,162 - WARNING - Overwriting default num_fewshot of kmmlu_hard_environmental_science from None to 5
2025-07-30 02:48:46,162 - WARNING - Overwriting default num_fewshot of kmmlu_hard_industrial_engineer from None to 5
2025-07-30 02:48:46,162 - WARNING - Overwriting default num_fewshot of kmmlu_hard_law from None to 5
2025-07-30 02:48:46,162 - WARNING - Overwriting default num_fewshot of kmmlu_hard_management from None to 5
2025-07-30 02:48:46,162 - WARNING - Overwriting default num_fewshot of kmmlu_hard_psychology from None to 5
2025-07-30 02:48:46,162 - WARNING - Overwriting default num_fewshot of kmmlu_hard_education from None to 5
2025-07-30 02:48:46,162 - WARNING - Overwriting default num_fewshot of kmmlu_hard_taxation from None to 5
2025-07-30 02:48:46,163 - WARNING - Overwriting default num_fewshot of kmmlu_hard_accounting from None to 5
2025-07-30 02:48:46,163 - WARNING - Overwriting default num_fewshot of kmmlu_hard_social_welfare from None to 5
2025-07-30 02:48:46,163 - WARNING - Overwriting default num_fewshot of kmmlu_hard_political_science_and_sociology from None to 5
2025-07-30 02:48:46,163 - WARNING - Overwriting default num_fewshot of kmmlu_hard_criminal_law from None to 5
2025-07-30 02:48:46,163 - WARNING - Overwriting default num_fewshot of kmmlu_hard_economics from None to 5
2025-07-30 02:48:46,163 - WARNING - Overwriting default num_fewshot of kmmlu_hard_korean_history from None to 5
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 163.12it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 165.05it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 165.82it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 165.56it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.11it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.27it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.20it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.56it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.37it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.78it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.40it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.75it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 23/23 [00:00<00:00, 167.79it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.66it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.02it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 51/51 [00:00<00:00, 167.29it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 166.89it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 89/89 [00:00<00:00, 166.75it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.16it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.46it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.46it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.57it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.27it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.33it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.65it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.37it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.77it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.45it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.84it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.65it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.78it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.84it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.36it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.68it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 170.12it/s]
