2025-07-29 15:11:03,029 - INFO - WandB run initialized: gemma-3-4b-it_20250729_151101 (ID: 03c308d0)
2025-07-29 15:12:18,967 - WARNING - Overwriting default num_fewshot of kmmlu_telecommunications_and_wireless_technology from None to 5
2025-07-29 15:12:18,967 - WARNING - Overwriting default num_fewshot of kmmlu_gas_technology_and_engineering from None to 5
2025-07-29 15:12:18,967 - WARNING - Overwriting default num_fewshot of kmmlu_machine_design_and_manufacturing from None to 5
2025-07-29 15:12:18,967 - WARNING - Overwriting default num_fewshot of kmmlu_aviation_engineering_and_maintenance from None to 5
2025-07-29 15:12:18,967 - WARNING - Overwriting default num_fewshot of kmmlu_korean_history from None to 5
2025-07-29 15:12:18,967 - WARNING - Overwriting default num_fewshot of kmmlu_taxation from None to 5
2025-07-29 15:12:18,967 - WARNING - Overwriting default num_fewshot of kmmlu_management from None to 5
2025-07-29 15:12:18,968 - WARNING - Overwriting default num_fewshot of kmmlu_accounting from None to 5
2025-07-29 15:12:18,968 - WARNING - Overwriting default num_fewshot of kmmlu_criminal_law from None to 5
2025-07-29 15:12:18,968 - WARNING - Overwriting default num_fewshot of kmmlu_law from None to 5
2025-07-29 15:12:18,968 - WARNING - Overwriting default num_fewshot of kmmlu_psychology from None to 5
2025-07-29 15:12:18,968 - WARNING - Overwriting default num_fewshot of kmmlu_political_science_and_sociology from None to 5
2025-07-29 15:12:18,968 - WARNING - Overwriting default num_fewshot of kmmlu_economics from None to 5
2025-07-29 15:12:18,968 - WARNING - Overwriting default num_fewshot of kmmlu_social_welfare from None to 5
2025-07-29 15:12:18,968 - WARNING - Overwriting default num_fewshot of kmmlu_education from None to 5
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 167.75it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.82it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.58it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.05it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 300/300 [00:01<00:00, 169.49it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.58it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.73it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.93it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 161.42it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 600/600 [00:03<00:00, 170.27it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.49it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.48it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.43it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.89it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 200/200 [00:01<00:00, 167.29it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.54it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.17it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.69it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 168.24it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 168.36it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.53it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.66it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 159.68it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.56it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 171.28it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.84it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.70it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 600/600 [00:03<00:00, 170.77it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.86it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.43it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.83it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.66it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.98it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.94it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.94it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 200/200 [00:01<00:00, 168.88it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:06<00:00, 158.14it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.12it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 200/200 [00:01<00:00, 169.85it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.37it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 170.17it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 300/300 [00:01<00:00, 169.40it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 130/130 [00:00<00:00, 169.90it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1000/1000 [00:05<00:00, 169.88it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 169.67it/s]
Running loglikelihood requests: 100%|███████████████████████████████████████████████████████████████████████████████████████| 140120/140120 [48:36<00:00, 48.04it/s]
2025-07-29 16:08:00,299 - INFO - gemma-3-4b-it_harness_2: Successfully completed task 'kmmlu' with 50 subtasks
2025-07-29 16:08:00,302 - INFO -
============================================================
2025-07-29 16:08:00,304 - INFO - Task 'kmmlu' Results:
2025-07-29 16:08:00,307 - INFO - ============================================================
2025-07-29 16:08:00,316 - INFO -   kmmlu:
2025-07-29 16:08:00,316 - INFO -     - accuracy: 0.3907
2025-07-29 16:08:00,316 - INFO -   kmmlu_applied_science:
2025-07-29 16:08:00,316 - INFO -     - accuracy: 0.3722
2025-07-29 16:08:00,316 - INFO -   kmmlu_aviation_engineering_and_maintenance:
2025-07-29 16:08:00,316 - INFO -     - accuracy: 0.3970
2025-07-29 16:08:00,316 - INFO -   kmmlu_electronics_engineering:
2025-07-29 16:08:00,317 - INFO -     - accuracy: 0.4710
2025-07-29 16:08:00,317 - INFO -   kmmlu_energy_management:
2025-07-29 16:08:00,317 - INFO -     - accuracy: 0.3280
2025-07-29 16:08:00,317 - INFO -   kmmlu_environmental_science:
2025-07-29 16:08:00,317 - INFO -     - accuracy: 0.2790
2025-07-29 16:08:00,317 - INFO -   kmmlu_gas_technology_and_engineering:
2025-07-29 16:08:00,317 - INFO -     - accuracy: 0.3140
2025-07-29 16:08:00,317 - INFO -   kmmlu_geomatics:
2025-07-29 16:08:00,317 - INFO -     - accuracy: 0.3410
2025-07-29 16:08:00,317 - INFO -   kmmlu_industrial_engineer:
2025-07-29 16:08:00,318 - INFO -     - accuracy: 0.3760
2025-07-29 16:08:00,318 - INFO -   kmmlu_machine_design_and_manufacturing:
2025-07-29 16:08:00,318 - INFO -     - accuracy: 0.3960
2025-07-29 16:08:00,318 - INFO -   kmmlu_maritime_engineering:
2025-07-29 16:08:00,318 - INFO -     - accuracy: 0.4417
2025-07-29 16:08:00,318 - INFO -   kmmlu_nondestructive_testing:
2025-07-29 16:08:00,318 - INFO -     - accuracy: 0.3840
2025-07-29 16:08:00,318 - INFO -   kmmlu_railway_and_automotive_engineering:
2025-07-29 16:08:00,318 - INFO -     - accuracy: 0.2970
2025-07-29 16:08:00,318 - INFO -   kmmlu_telecommunications_and_wireless_technology:
2025-07-29 16:08:00,318 - INFO -     - accuracy: 0.4690
2025-07-29 16:08:00,319 - INFO -   kmmlu_humss:
2025-07-29 16:08:00,319 - INFO -     - accuracy: 0.3897
2025-07-29 16:08:00,319 - INFO -   kmmlu_accounting:
2025-07-29 16:08:00,319 - INFO -     - accuracy: 0.4100
2025-07-29 16:08:00,319 - INFO -   kmmlu_criminal_law:
2025-07-29 16:08:00,319 - INFO -     - accuracy: 0.3200
2025-07-29 16:08:00,319 - INFO -   kmmlu_economics:
2025-07-29 16:08:00,319 - INFO -     - accuracy: 0.3923
2025-07-29 16:08:00,319 - INFO -   kmmlu_education:
2025-07-29 16:08:00,319 - INFO -     - accuracy: 0.4200
2025-07-29 16:08:00,320 - INFO -   kmmlu_korean_history:
2025-07-29 16:08:00,320 - INFO -     - accuracy: 0.2700
2025-07-29 16:08:00,320 - INFO -   kmmlu_law:
2025-07-29 16:08:00,320 - INFO -     - accuracy: 0.3510
2025-07-29 16:08:00,320 - INFO -   kmmlu_management:
2025-07-29 16:08:00,320 - INFO -     - accuracy: 0.4280
2025-07-29 16:08:00,320 - INFO -   kmmlu_political_science_and_sociology:
2025-07-29 16:08:00,320 - INFO -     - accuracy: 0.4167
2025-07-29 16:08:00,320 - INFO -   kmmlu_psychology:
2025-07-29 16:08:00,320 - INFO -     - accuracy: 0.3600
2025-07-29 16:08:00,321 - INFO -   kmmlu_social_welfare:
2025-07-29 16:08:00,321 - INFO -     - accuracy: 0.4450
2025-07-29 16:08:00,321 - INFO -   kmmlu_taxation:
2025-07-29 16:08:00,321 - INFO -     - accuracy: 0.3250
2025-07-29 16:08:00,321 - INFO -   kmmlu_other:
2025-07-29 16:08:00,321 - INFO -     - accuracy: 0.3985
2025-07-29 16:08:00,321 - INFO -   kmmlu_agricultural_sciences:
2025-07-29 16:08:00,321 - INFO -     - accuracy: 0.3110
2025-07-29 16:08:00,321 - INFO -   kmmlu_construction:
2025-07-29 16:08:00,321 - INFO -     - accuracy: 0.3010
2025-07-29 16:08:00,321 - INFO -   kmmlu_fashion:
2025-07-29 16:08:00,322 - INFO -     - accuracy: 0.3980
2025-07-29 16:08:00,322 - INFO -   kmmlu_food_processing:
2025-07-29 16:08:00,322 - INFO -     - accuracy: 0.3570
2025-07-29 16:08:00,322 - INFO -   kmmlu_health:
2025-07-29 16:08:00,322 - INFO -     - accuracy: 0.4900
2025-07-29 16:08:00,322 - INFO -   kmmlu_interior_architecture_and_design:
2025-07-29 16:08:00,322 - INFO -     - accuracy: 0.4820
2025-07-29 16:08:00,322 - INFO -   kmmlu_marketing:
2025-07-29 16:08:00,322 - INFO -     - accuracy: 0.7140
2025-07-29 16:08:00,322 - INFO -   kmmlu_patent:
2025-07-29 16:08:00,323 - INFO -     - accuracy: 0.4000
2025-07-29 16:08:00,323 - INFO -   kmmlu_public_safety:
2025-07-29 16:08:00,323 - INFO -     - accuracy: 0.3370
2025-07-29 16:08:00,323 - INFO -   kmmlu_real_estate:
2025-07-29 16:08:00,323 - INFO -     - accuracy: 0.4000
2025-07-29 16:08:00,323 - INFO -   kmmlu_refrigerating_machinery:
2025-07-29 16:08:00,323 - INFO -     - accuracy: 0.2780
2025-07-29 16:08:00,323 - INFO -   kmmlu_stem:
2025-07-29 16:08:00,323 - INFO -     - accuracy: 0.4064
2025-07-29 16:08:00,323 - INFO -   kmmlu_biology:
2025-07-29 16:08:00,323 - INFO -     - accuracy: 0.3200
2025-07-29 16:08:00,324 - INFO -   kmmlu_chemical_engineering:
2025-07-29 16:08:00,324 - INFO -     - accuracy: 0.3900
2025-07-29 16:08:00,324 - INFO -   kmmlu_chemistry:
2025-07-29 16:08:00,324 - INFO -     - accuracy: 0.3917
2025-07-29 16:08:00,324 - INFO -   kmmlu_civil_engineering:
2025-07-29 16:08:00,324 - INFO -     - accuracy: 0.3490
2025-07-29 16:08:00,324 - INFO -   kmmlu_computer_science:
2025-07-29 16:08:00,324 - INFO -     - accuracy: 0.5980
2025-07-29 16:08:00,324 - INFO -   kmmlu_ecology:
2025-07-29 16:08:00,324 - INFO -     - accuracy: 0.4230
2025-07-29 16:08:00,325 - INFO -   kmmlu_electrical_engineering:
2025-07-29 16:08:00,325 - INFO -     - accuracy: 0.2920
2025-07-29 16:08:00,325 - INFO -   kmmlu_information_technology:
2025-07-29 16:08:00,325 - INFO -     - accuracy: 0.6010
2025-07-29 16:08:00,325 - INFO -   kmmlu_materials_engineering:
2025-07-29 16:08:00,325 - INFO -     - accuracy: 0.3900
2025-07-29 16:08:00,325 - INFO -   kmmlu_math:
2025-07-29 16:08:00,325 - INFO -     - accuracy: 0.2667
2025-07-29 16:08:00,325 - INFO -   kmmlu_mechanical_engineering:
2025-07-29 16:08:00,325 - INFO -     - accuracy: 0.3450
2025-07-29 16:08:00,326 - INFO - ============================================================

2025-07-29 16:08:00,358 - INFO - gemma-3-4b-it_harness_2: Processing task 2/10: kmmlu_hard
2025-07-29 16:08:00,363 - INFO - gemma-3-4b-it_harness_2: Task 'kmmlu_hard' will use num_fewshot=5
2025-07-29 16:08:00,363 - INFO - gemma-3-4b-it_harness_2: Evaluating task 'kmmlu_hard' with num_fewshot=5
2025-07-29 16:08:00,364 - WARNING - generation_kwargs: {'max_gen_toks': 256} specified through cli, these settings will update set parameters in yaml tasks. Ensure 'do_sample=True' for non-greedy decoding!
Loading checkpoint shards: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████| 2/2 [00:02<00:00,  1.05s/it]
2025-07-29 16:09:20,026 - WARNING - Overwriting default num_fewshot of kmmlu_hard_electrical_engineering from None to 5
2025-07-29 16:09:20,027 - WARNING - Overwriting default num_fewshot of kmmlu_hard_mechanical_engineering from None to 5
2025-07-29 16:09:20,027 - WARNING - Overwriting default num_fewshot of kmmlu_hard_information_technology from None to 5
2025-07-29 16:09:20,027 - WARNING - Overwriting default num_fewshot of kmmlu_hard_civil_engineering from None to 5
2025-07-29 16:09:20,027 - WARNING - Overwriting default num_fewshot of kmmlu_hard_biology from None to 5
2025-07-29 16:09:20,027 - WARNING - Overwriting default num_fewshot of kmmlu_hard_chemical_engineering from None to 5
2025-07-29 16:09:20,027 - WARNING - Overwriting default num_fewshot of kmmlu_hard_chemistry from None to 5
2025-07-29 16:09:20,027 - WARNING - Overwriting default num_fewshot of kmmlu_hard_computer_science from None to 5
2025-07-29 16:09:20,027 - WARNING - Overwriting default num_fewshot of kmmlu_hard_materials_engineering from None to 5
2025-07-29 16:09:20,028 - WARNING - Overwriting default num_fewshot of kmmlu_hard_math from None to 5
2025-07-29 16:09:20,028 - WARNING - Overwriting default num_fewshot of kmmlu_hard_ecology from None to 5
2025-07-29 16:09:20,028 - WARNING - Overwriting default num_fewshot of kmmlu_hard_agricultural_sciences from None to 5
2025-07-29 16:09:20,028 - WARNING - Overwriting default num_fewshot of kmmlu_hard_health from None to 5
2025-07-29 16:09:20,028 - WARNING - Overwriting default num_fewshot of kmmlu_hard_construction from None to 5
2025-07-29 16:09:20,028 - WARNING - Overwriting default num_fewshot of kmmlu_hard_refrigerating_machinery from None to 5
2025-07-29 16:09:20,028 - WARNING - Overwriting default num_fewshot of kmmlu_hard_patent from None to 5
2025-07-29 16:09:20,028 - WARNING - Overwriting default num_fewshot of kmmlu_hard_fashion from None to 5
2025-07-29 16:09:20,028 - WARNING - Overwriting default num_fewshot of kmmlu_hard_real_estate from None to 5
2025-07-29 16:09:20,028 - WARNING - Overwriting default num_fewshot of kmmlu_hard_interior_architecture_and_design from None to 5
2025-07-29 16:09:20,029 - WARNING - Overwriting default num_fewshot of kmmlu_hard_public_safety from None to 5
2025-07-29 16:09:20,029 - WARNING - Overwriting default num_fewshot of kmmlu_hard_marketing from None to 5
2025-07-29 16:09:20,029 - WARNING - Overwriting default num_fewshot of kmmlu_hard_food_processing from None to 5
2025-07-29 16:09:20,029 - WARNING - Overwriting default num_fewshot of kmmlu_hard_railway_and_automotive_engineering from None to 5
2025-07-29 16:09:20,029 - WARNING - Overwriting default num_fewshot of kmmlu_hard_energy_management from None to 5
2025-07-29 16:09:20,029 - WARNING - Overwriting default num_fewshot of kmmlu_hard_geomatics from None to 5
2025-07-29 16:09:20,029 - WARNING - Overwriting default num_fewshot of kmmlu_hard_aviation_engineering_and_maintenance from None to 5
2025-07-29 16:09:20,029 - WARNING - Overwriting default num_fewshot of kmmlu_hard_maritime_engineering from None to 5
2025-07-29 16:09:20,029 - WARNING - Overwriting default num_fewshot of kmmlu_hard_telecommunications_and_wireless_technology from None to 5
2025-07-29 16:09:20,029 - WARNING - Overwriting default num_fewshot of kmmlu_hard_gas_technology_and_engineering from None to 5
2025-07-29 16:09:20,030 - WARNING - Overwriting default num_fewshot of kmmlu_hard_electronics_engineering from None to 5
2025-07-29 16:09:20,030 - WARNING - Overwriting default num_fewshot of kmmlu_hard_machine_design_and_manufacturing from None to 5
2025-07-29 16:09:20,030 - WARNING - Overwriting default num_fewshot of kmmlu_hard_nondestructive_testing from None to 5
2025-07-29 16:09:20,030 - WARNING - Overwriting default num_fewshot of kmmlu_hard_environmental_science from None to 5
2025-07-29 16:09:20,030 - WARNING - Overwriting default num_fewshot of kmmlu_hard_industrial_engineer from None to 5
2025-07-29 16:09:20,030 - WARNING - Overwriting default num_fewshot of kmmlu_hard_law from None to 5
2025-07-29 16:09:20,030 - WARNING - Overwriting default num_fewshot of kmmlu_hard_management from None to 5
2025-07-29 16:09:20,030 - WARNING - Overwriting default num_fewshot of kmmlu_hard_psychology from None to 5
2025-07-29 16:09:20,030 - WARNING - Overwriting default num_fewshot of kmmlu_hard_education from None to 5
2025-07-29 16:09:20,030 - WARNING - Overwriting default num_fewshot of kmmlu_hard_taxation from None to 5
2025-07-29 16:09:20,031 - WARNING - Overwriting default num_fewshot of kmmlu_hard_accounting from None to 5
2025-07-29 16:09:20,031 - WARNING - Overwriting default num_fewshot of kmmlu_hard_social_welfare from None to 5
2025-07-29 16:09:20,031 - WARNING - Overwriting default num_fewshot of kmmlu_hard_political_science_and_sociology from None to 5
2025-07-29 16:09:20,031 - WARNING - Overwriting default num_fewshot of kmmlu_hard_criminal_law from None to 5
2025-07-29 16:09:20,031 - WARNING - Overwriting default num_fewshot of kmmlu_hard_economics from None to 5
2025-07-29 16:09:20,031 - WARNING - Overwriting default num_fewshot of kmmlu_hard_korean_history from None to 5
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 164.04it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 164.84it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 166.59it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.46it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.57it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.36it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.31it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.05it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.38it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.39it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.45it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.12it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 23/23 [00:00<00:00, 167.05it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.22it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.37it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 51/51 [00:00<00:00, 166.36it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 166.84it/s]
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 89/89 [00:00<00:00, 167.02it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.27it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.07it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.48it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.27it/s]
100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:01<00:00, 76.75it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 164.25it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 163.39it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 162.37it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 163.12it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 165.40it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 166.52it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.26it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 166.74it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.02it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 166.95it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 167.38it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 166.63it/s]
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 166.38it/s]
